index,date_time,ch1_temperature,ch2_rh,dew_point
7650,04/08/2024 03:31:16,19.32,63.379,12.21
7651,04/08/2024 03:36:16,19.32,63.428,12.22
7652,04/08/2024 03:41:16,19.29,63.428,12.19
7653,04/08/2024 03:46:16,19.29,63.428,12.19
7654,04/08/2024 03:51:16,19.29,63.452,12.20
7655,04/08/2024 03:56:16,19.27,63.501,12.19
7656,04/08/2024 04:01:16,19.25,63.477,12.17
7657,04/08/2024 04:06:16,19.25,63.501,12.17
7658,04/08/2024 04:11:16,19.25,63.501,12.17
7659,04/08/2024 04:16:16,19.22,63.550,12.16
7660,04/08/2024 04:21:16,19.22,63.574,12.16
7661,04/08/2024 04:26:16,19.20,63.574,12.14
7662,04/08/2024 04:31:16,19.20,63.574,12.14
7663,04/08/2024 04:36:16,19.20,63.623,12.15
7664,04/08/2024 04:41:16,19.17,63.623,12.13
7665,04/08/2024 04:46:16,19.15,63.647,12.11
7666,04/08/2024 04:51:16,19.15,63.672,12.12
7667,04/08/2024 04:56:16,19.15,63.672,12.12
7668,04/08/2024 05:01:16,19.13,63.696,12.11
7669,04/08/2024 05:06:16,19.13,63.647,12.09
7670,04/08/2024 05:11:16,19.10,63.647,12.07
7671,04/08/2024 05:16:16,19.10,63.696,12.08
7672,04/08/2024 05:21:16,19.08,63.696,12.06
7673,04/08/2024 05:26:16,19.08,63.647,12.05
7674,04/08/2024 05:31:16,19.08,63.696,12.06
7675,04/08/2024 05:36:16,19.06,63.623,12.02
7676,04/08/2024 05:41:16,19.06,63.721,12.05
7677,04/08/2024 05:46:16,19.03,63.770,12.03
7678,04/08/2024 05:51:16,19.03,63.770,12.03
7679,04/08/2024 05:56:16,19.01,63.770,12.01
7680,04/08/2024 06:01:16,19.01,63.770,12.01
7681,04/08/2024 06:06:16,19.01,63.696,11.99
7682,04/08/2024 06:11:16,18.98,63.770,11.98
7683,04/08/2024 06:16:16,18.98,63.696,11.96
7684,04/08/2024 06:21:16,18.96,63.794,11.97
7685,04/08/2024 06:26:16,18.96,63.843,11.98
7686,04/08/2024 06:31:16,18.96,63.794,11.97
7687,04/08/2024 06:36:16,18.94,63.696,11.93
7688,04/08/2024 06:41:16,18.94,63.696,11.93
7689,04/08/2024 06:46:16,18.91,63.770,11.91
7690,04/08/2024 06:51:16,18.91,63.770,11.91
7691,04/08/2024 06:56:16,18.89,63.745,11.89
7692,04/08/2024 07:01:16,18.89,63.647,11.87
7693,04/08/2024 07:06:16,18.87,63.672,11.85
7694,04/08/2024 07:11:16,18.87,63.770,11.88
7695,04/08/2024 07:16:16,18.84,63.696,11.83
7696,04/08/2024 07:21:16,18.84,63.647,11.82
7697,04/08/2024 07:26:16,18.82,63.770,11.83
7698,04/08/2024 07:31:16,18.82,63.770,11.83
7699,04/08/2024 07:36:16,18.79,63.721,11.79
7700,04/08/2024 07:41:16,18.79,63.721,11.79
7701,04/08/2024 07:46:16,18.79,63.770,11.80
7702,04/08/2024 07:51:16,18.77,63.721,11.77
7703,04/08/2024 07:56:16,18.77,63.721,11.77
7704,04/08/2024 08:01:16,18.75,63.794,11.77
7705,04/08/2024 08:06:16,18.75,63.696,11.75
7706,04/08/2024 08:11:16,18.75,63.745,11.76
7707,04/08/2024 08:16:16,18.72,63.696,11.72
7708,04/08/2024 08:21:16,18.72,63.770,11.73
7709,04/08/2024 08:26:16,18.70,63.745,11.71
7710,04/08/2024 08:31:16,18.70,63.745,11.71
7711,04/08/2024 08:36:16,18.70,63.696,11.70
7712,04/08/2024 08:41:16,18.70,63.745,11.71
7713,04/08/2024 08:46:16,18.68,63.696,11.68
7714,04/08/2024 08:51:16,18.68,63.745,11.69
7715,04/08/2024 08:56:16,18.68,63.745,11.69
7716,04/08/2024 09:01:16,18.68,63.745,11.69
7717,04/08/2024 09:06:16,18.65,63.745,11.66
7718,04/08/2024 09:11:16,18.65,63.770,11.67
7719,04/08/2024 09:16:16,18.65,63.721,11.66
7720,04/08/2024 09:21:16,18.65,63.770,11.67
7721,04/08/2024 09:26:16,18.63,63.794,11.66
7722,04/08/2024 09:31:16,18.63,63.843,11.67
7723,04/08/2024 09:36:16,18.63,63.867,11.67
7724,04/08/2024 09:41:16,18.63,63.916,11.68
7725,04/08/2024 09:46:16,18.63,63.916,11.68
7726,04/08/2024 09:51:16,18.63,63.989,11.70
7727,04/08/2024 09:56:16,18.63,63.940,11.69
7728,04/08/2024 10:01:16,18.63,63.940,11.69
7729,04/08/2024 10:06:16,18.63,64.111,11.73
7730,04/08/2024 10:11:16,18.63,64.160,11.74
7731,04/08/2024 10:16:16,18.63,64.160,11.74
7732,04/08/2024 10:21:16,18.63,64.111,11.73
7733,04/08/2024 10:26:16,18.63,64.111,11.73
7734,04/08/2024 10:31:16,18.63,64.233,11.76
7735,04/08/2024 10:36:16,18.65,64.233,11.78
7736,04/08/2024 10:41:16,18.65,64.258,11.78
7737,04/08/2024 10:46:16,18.65,64.185,11.77
7738,04/08/2024 10:51:16,18.65,64.258,11.78
7739,04/08/2024 10:56:16,18.68,64.209,11.80
7740,04/08/2024 11:01:16,18.68,64.258,11.81
7741,04/08/2024 11:06:16,18.68,64.258,11.81
7742,04/08/2024 11:11:16,18.70,64.282,11.84
7743,04/08/2024 11:16:16,18.70,64.331,11.85
7744,04/08/2024 11:21:16,18.70,64.380,11.86
7745,04/08/2024 11:26:16,18.72,64.429,11.89
7746,04/08/2024 11:31:16,18.72,64.453,11.90
7747,04/08/2024 11:36:16,18.75,64.502,11.94
7748,04/08/2024 11:41:16,18.77,64.551,11.97
7749,04/08/2024 11:46:16,18.77,64.551,11.97
7750,04/08/2024 11:51:16,18.79,64.551,11.99
7751,04/08/2024 11:56:16,18.82,64.600,12.03
7752,04/08/2024 12:01:16,18.82,64.600,12.03
7753,04/08/2024 12:06:16,18.87,64.648,12.08
7754,04/08/2024 12:11:16,18.89,64.648,12.10
7755,04/08/2024 12:16:16,18.89,64.648,12.10
7756,04/08/2024 12:21:16,18.94,64.648,12.15
7757,04/08/2024 12:26:16,18.94,64.624,12.15
7758,04/08/2024 12:31:16,18.98,64.624,12.18
7759,04/08/2024 12:36:16,18.98,64.624,12.18
7760,04/08/2024 12:41:16,19.03,64.600,12.22
7761,04/08/2024 12:46:16,19.06,64.551,12.24
7762,04/08/2024 12:51:16,19.08,64.575,12.27
7763,04/08/2024 12:56:16,19.10,64.526,12.27
7764,04/08/2024 13:01:16,19.13,64.526,12.30
7765,04/08/2024 13:06:16,19.15,64.600,12.34
7766,04/08/2024 13:11:16,19.17,64.648,12.37
7767,04/08/2024 13:16:16,19.20,64.648,12.40
7768,04/08/2024 13:21:16,19.22,64.697,12.43
7769,04/08/2024 13:26:16,19.25,64.746,12.47
7770,04/08/2024 13:31:16,19.27,64.722,12.48
7771,04/08/2024 13:36:16,19.29,64.722,12.50
7772,04/08/2024 13:41:16,19.29,64.746,12.51
7773,04/08/2024 13:46:16,19.32,64.795,12.55
7774,04/08/2024 13:51:16,19.34,64.795,12.57
7775,04/08/2024 13:56:16,19.37,64.844,12.61
7776,04/08/2024 14:01:16,19.37,64.844,12.61
7777,04/08/2024 14:06:16,19.39,64.844,12.62
7778,04/08/2024 14:11:16,19.41,64.917,12.66
7779,04/08/2024 14:16:16,19.41,64.941,12.67
7780,04/08/2024 14:21:16,19.44,64.941,12.69
7781,04/08/2024 14:26:16,19.44,64.990,12.71
7782,04/08/2024 14:31:16,19.46,64.990,12.73
7783,04/08/2024 14:36:16,19.46,65.063,12.74
7784,04/08/2024 14:41:16,19.48,65.063,12.76
7785,04/08/2024 14:46:16,19.48,65.112,12.77
7786,04/08/2024 14:51:16,19.51,65.112,12.80
7787,04/08/2024 14:56:16,19.53,65.112,12.82
7788,04/08/2024 15:01:16,19.53,65.112,12.82
7789,04/08/2024 15:06:16,19.53,65.161,12.83
7790,04/08/2024 15:11:16,19.56,65.161,12.86
7791,04/08/2024 15:16:16,19.58,65.210,12.89
7792,04/08/2024 15:21:16,19.58,65.210,12.89
7793,04/08/2024 15:26:16,19.60,65.210,12.91
7794,04/08/2024 15:31:16,19.60,65.210,12.91
7795,04/08/2024 15:36:16,19.63,65.234,12.94
7796,04/08/2024 15:41:16,19.63,65.259,12.95
7797,04/08/2024 15:46:16,19.65,65.283,12.97
7798,04/08/2024 15:51:16,19.65,65.283,12.97
7799,04/08/2024 15:56:16,19.67,65.332,13.00
7800,04/08/2024 16:01:16,19.67,65.283,12.99
7801,04/08/2024 16:06:16,19.70,65.283,13.02
7802,04/08/2024 16:11:16,19.72,65.283,13.04
7803,04/08/2024 16:16:16,19.72,65.283,13.04
7804,04/08/2024 16:21:16,19.75,65.308,13.08
7805,04/08/2024 16:26:16,19.77,65.308,13.09
7806,04/08/2024 16:31:16,19.79,65.308,13.11
7807,04/08/2024 16:36:16,19.79,65.308,13.11
7808,04/08/2024 16:41:16,19.82,65.332,13.15
7809,04/08/2024 16:46:16,19.84,65.332,13.17
7810,04/08/2024 16:51:16,19.84,65.332,13.17
7811,04/08/2024 16:56:16,19.86,65.356,13.19
7812,04/08/2024 17:01:16,19.89,65.405,13.23
7813,04/08/2024 17:06:16,19.89,65.405,13.23
7814,04/08/2024 17:11:16,19.91,65.479,13.27
7815,04/08/2024 17:16:16,19.94,65.503,13.30
7816,04/08/2024 17:21:16,19.94,65.479,13.30
7817,04/08/2024 17:26:16,19.96,65.552,13.33
7818,04/08/2024 17:31:16,19.98,65.601,13.36
7819,04/08/2024 17:36:16,20.01,65.601,13.39
7820,04/08/2024 17:41:16,20.01,65.552,13.38
7821,04/08/2024 17:46:16,20.03,65.601,13.41
7822,04/08/2024 17:51:16,20.06,65.649,13.45
7823,04/08/2024 17:56:16,20.08,65.723,13.49
7824,04/08/2024 18:01:16,20.08,65.796,13.50
7825,04/08/2024 18:06:16,20.10,65.869,13.54
7826,04/08/2024 18:11:16,20.13,65.894,13.57
7827,04/08/2024 18:16:16,20.13,65.991,13.60
7828,04/08/2024 18:21:16,20.15,66.064,13.63
7829,04/08/2024 18:26:16,20.17,66.089,13.66
7830,04/08/2024 18:31:16,20.20,66.162,13.70
7831,04/08/2024 18:36:16,20.20,66.211,13.71
7832,04/08/2024 18:41:16,20.22,66.235,13.74
7833,04/08/2024 18:46:16,20.25,66.333,13.79
7834,04/08/2024 18:51:16,20.25,66.357,13.80
7835,04/08/2024 18:56:16,20.27,66.406,13.83
7836,04/08/2024 19:01:16,20.29,66.431,13.85
7837,04/08/2024 19:06:16,20.29,66.479,13.86
7838,04/08/2024 19:11:16,20.32,66.479,13.89
7839,04/08/2024 19:16:16,20.32,66.553,13.91
7840,04/08/2024 19:21:16,20.34,66.577,13.93
7841,04/08/2024 19:26:16,20.34,66.626,13.94
7842,04/08/2024 19:31:16,20.36,66.626,13.96
7843,04/08/2024 19:36:16,20.36,66.626,13.96
7844,04/08/2024 19:41:16,20.39,66.699,14.01
7845,04/08/2024 19:46:16,20.39,66.626,13.99
7846,04/08/2024 19:51:16,20.39,66.675,14.00
7847,04/08/2024 19:56:16,20.39,66.821,14.04
7848,04/08/2024 20:01:16,20.41,66.846,14.06
7849,04/08/2024 20:06:16,20.41,66.846,14.06
7850,04/08/2024 20:11:16,20.41,66.821,14.06
7851,04/08/2024 20:16:16,20.41,66.772,14.04
7852,04/08/2024 20:21:16,20.44,66.602,14.03
7853,04/08/2024 20:26:16,20.44,66.504,14.01
7854,04/08/2024 20:31:16,20.44,66.382,13.98
7855,04/08/2024 20:36:16,20.44,66.309,13.97
7856,04/08/2024 20:41:16,20.44,66.284,13.96
7857,04/08/2024 20:46:16,20.44,66.138,13.93
7858,04/08/2024 20:51:16,20.44,66.235,13.95
7859,04/08/2024 20:56:16,20.44,65.991,13.89
7860,04/08/2024 21:01:16,20.41,66.040,13.87
7861,04/08/2024 21:06:16,20.41,65.845,13.83
7862,04/08/2024 21:11:16,20.44,65.894,13.87
7863,04/08/2024 21:16:16,20.41,65.771,13.81
7864,04/08/2024 21:21:16,20.41,65.820,13.82
7865,04/08/2024 21:26:16,20.41,65.747,13.81
7866,04/08/2024 21:31:16,20.41,65.747,13.81
7867,04/08/2024 21:36:16,20.39,65.747,13.79
7868,04/08/2024 21:41:16,20.39,65.747,13.79
7869,04/08/2024 21:46:16,20.39,65.747,13.79
7870,04/08/2024 21:51:16,20.39,65.747,13.79
7871,04/08/2024 21:56:16,20.36,65.747,13.76
7872,04/08/2024 22:01:16,20.36,65.747,13.76
7873,04/08/2024 22:06:16,20.34,65.601,13.70
7874,04/08/2024 22:11:16,20.34,65.625,13.71
7875,04/08/2024 22:16:16,20.34,65.601,13.70
7876,04/08/2024 22:21:16,20.32,65.601,13.69
7877,04/08/2024 22:26:16,20.32,65.601,13.69
7878,04/08/2024 22:31:16,20.32,65.649,13.70
7879,04/08/2024 22:36:16,20.29,65.601,13.66
7880,04/08/2024 22:41:16,20.29,65.674,13.67
7881,04/08/2024 22:46:16,20.27,65.649,13.65
7882,04/08/2024 22:51:16,20.27,65.649,13.65
7883,04/08/2024 22:56:16,20.25,65.796,13.66
7884,04/08/2024 23:01:16,20.25,65.649,13.63
7885,04/08/2024 23:06:16,20.25,65.649,13.63
7886,04/08/2024 23:11:16,20.22,65.747,13.62
7887,04/08/2024 23:16:16,20.22,65.698,13.61
7888,04/08/2024 23:21:16,20.20,65.674,13.59
7889,04/08/2024 23:26:16,20.20,65.625,13.58
7890,04/08/2024 23:31:16,20.20,65.625,13.58
7891,04/08/2024 23:36:16,20.17,65.625,13.55
7892,04/08/2024 23:41:16,20.17,65.601,13.54
7893,04/08/2024 23:46:16,20.17,65.625,13.55
7894,04/08/2024 23:51:16,20.15,65.332,13.46
7895,04/08/2024 23:56:16,20.15,65.405,13.48
7896,04/09/2024 00:01:16,20.13,65.356,13.45
7897,04/09/2024 00:06:16,20.13,65.210,13.41
7898,04/09/2024 00:11:16,20.10,65.210,13.38
7899,04/09/2024 00:16:16,20.10,65.283,13.40
7900,04/09/2024 00:21:16,20.10,65.283,13.40
7901,04/09/2024 00:26:16,20.08,65.210,13.37
7902,04/09/2024 00:31:16,20.06,65.552,13.43
7903,04/09/2024 00:36:16,20.06,65.283,13.36
7904,04/09/2024 00:41:16,20.03,65.308,13.34
7905,04/09/2024 00:46:16,20.03,65.332,13.35
7906,04/09/2024 00:51:16,20.01,65.454,13.36
7907,04/09/2024 00:56:16,20.01,65.381,13.34
7908,04/09/2024 01:01:16,20.01,65.332,13.33
7909,04/09/2024 01:06:16,19.98,65.259,13.28
7910,04/09/2024 01:11:16,19.98,65.308,13.29
7911,04/09/2024 01:16:16,19.96,65.161,13.24
7912,04/09/2024 01:21:16,19.96,65.137,13.23
7913,04/09/2024 01:26:16,19.94,65.259,13.24
7914,04/09/2024 01:31:16,19.94,65.259,13.24
7915,04/09/2024 01:36:16,19.91,65.283,13.22
7916,04/09/2024 01:41:16,19.91,65.186,13.20
7917,04/09/2024 01:46:16,19.89,65.186,13.18
7918,04/09/2024 01:51:16,19.89,65.283,13.20
7919,04/09/2024 01:56:16,19.86,65.137,13.14
7920,04/09/2024 02:01:16,19.86,65.259,13.17
7921,04/09/2024 02:06:16,19.84,65.259,13.15
7922,04/09/2024 02:11:16,19.84,65.259,13.15
7923,04/09/2024 02:16:16,19.84,65.234,13.14
7924,04/09/2024 02:21:16,19.82,65.259,13.13
7925,04/09/2024 02:26:16,19.82,65.259,13.13
7926,04/09/2024 02:31:16,19.79,65.308,13.11
7927,04/09/2024 02:36:16,19.79,65.308,13.11
7928,04/09/2024 02:41:16,19.77,65.332,13.10
7929,04/09/2024 02:46:16,19.77,65.308,13.09
7930,04/09/2024 02:51:16,19.75,65.308,13.08
7931,04/09/2024 02:56:16,19.75,65.259,13.06
7932,04/09/2024 03:01:16,19.75,65.259,13.06
7933,04/09/2024 03:06:16,19.72,65.259,13.04
7934,04/09/2024 03:11:16,19.72,65.259,13.04
7935,04/09/2024 03:16:16,19.70,65.259,13.02
7936,04/09/2024 03:21:16,19.70,65.283,13.02
7937,04/09/2024 03:26:16,19.67,65.283,12.99
7938,04/09/2024 03:31:16,19.67,65.259,12.99
7939,04/09/2024 03:36:16,19.65,65.259,12.97
7940,04/09/2024 03:41:16,19.65,65.137,12.94
7941,04/09/2024 03:46:16,19.63,65.088,12.91
7942,04/09/2024 03:51:16,19.63,65.015,12.89
7943,04/09/2024 03:56:16,19.60,65.063,12.88
7944,04/09/2024 04:01:16,19.60,64.990,12.86
7945,04/09/2024 04:06:16,19.58,64.941,12.83
7946,04/09/2024 04:11:16,19.58,64.990,12.84
7947,04/09/2024 04:16:16,19.56,64.917,12.80
7948,04/09/2024 04:21:16,19.56,64.990,12.82
7949,04/09/2024 04:26:16,19.53,65.063,12.81
7950,04/09/2024 04:31:16,19.53,65.137,12.83
7951,04/09/2024 04:36:16,19.53,65.186,12.84
7952,04/09/2024 04:41:16,19.51,65.259,12.84
7953,04/09/2024 04:46:16,19.51,65.259,12.84
7954,04/09/2024 04:51:16,19.51,65.283,12.84
7955,04/09/2024 04:56:16,19.48,65.283,12.81
7956,04/09/2024 05:01:16,19.48,65.283,12.81
7957,04/09/2024 05:06:16,19.46,65.283,12.79
7958,04/09/2024 05:11:16,19.46,65.283,12.79
7959,04/09/2024 05:16:16,19.44,65.234,12.76
7960,04/09/2024 05:21:16,19.44,65.259,12.77
7961,04/09/2024 05:26:16,19.41,65.259,12.74
7962,04/09/2024 05:31:16,19.41,65.259,12.74
7963,04/09/2024 05:36:16,19.41,65.259,12.74
7964,04/09/2024 05:41:16,19.39,65.308,12.73
7965,04/09/2024 05:46:16,19.39,65.259,12.72
7966,04/09/2024 05:51:16,19.37,65.210,12.69
7967,04/09/2024 05:56:16,19.37,65.234,12.70
7968,04/09/2024 06:01:16,19.34,65.186,12.66
7969,04/09/2024 06:06:16,19.32,65.137,12.63
7970,04/09/2024 06:11:16,19.32,65.063,12.61
7971,04/09/2024 06:16:16,19.29,65.063,12.58
7972,04/09/2024 06:21:16,19.29,64.990,12.56
7973,04/09/2024 06:26:16,19.29,64.941,12.55
7974,04/09/2024 06:31:16,19.27,64.868,12.52
7975,04/09/2024 06:36:16,19.25,64.795,12.48
7976,04/09/2024 06:41:16,19.25,64.795,12.48
7977,04/09/2024 06:46:16,19.22,64.771,12.45
7978,04/09/2024 06:51:16,19.22,64.868,12.47
7979,04/09/2024 06:56:16,19.20,64.722,12.42
7980,04/09/2024 07:01:16,19.17,64.771,12.40
7981,04/09/2024 07:06:16,19.17,64.697,12.38
7982,04/09/2024 07:11:16,19.15,64.526,12.32
7983,04/09/2024 07:16:16,19.13,64.575,12.31
7984,04/09/2024 07:21:16,19.13,64.526,12.30
7985,04/09/2024 07:26:16,19.10,64.502,12.27
7986,04/09/2024 07:31:16,19.08,64.453,12.24
7987,04/09/2024 07:36:16,19.06,64.331,12.19
7988,04/09/2024 07:41:16,19.06,64.331,12.19
7989,04/09/2024 07:46:16,19.03,64.233,12.14
7990,04/09/2024 07:51:16,19.01,64.087,12.08
7991,04/09/2024 07:56:16,18.98,64.087,12.06
7992,04/09/2024 08:01:16,18.96,64.038,12.03
7993,04/09/2024 08:06:16,18.94,63.892,11.97
7994,04/09/2024 08:11:16,18.91,63.965,11.96
7995,04/09/2024 08:16:16,18.89,63.916,11.93
7996,04/09/2024 08:21:16,18.87,63.916,11.91
7997,04/09/2024 08:26:16,18.84,63.843,11.87
7998,04/09/2024 08:31:16,18.82,63.794,11.84
7999,04/09/2024 08:36:16,18.79,63.721,11.79
8000,04/09/2024 08:41:16,18.79,63.647,11.77
8001,04/09/2024 08:46:16,18.77,63.477,11.71
8002,04/09/2024 08:51:16,18.75,63.379,11.67
8003,04/09/2024 08:56:16,18.72,63.379,11.64
8004,04/09/2024 09:01:16,18.72,63.354,11.64
8005,04/09/2024 09:06:16,18.68,63.306,11.59
8006,04/09/2024 09:11:16,18.68,63.208,11.56
8007,04/09/2024 09:16:16,18.65,63.110,11.51
8008,04/09/2024 09:21:16,18.63,63.037,11.47
8009,04/09/2024 09:26:16,18.63,62.964,11.46
8010,04/09/2024 09:31:16,18.60,62.891,11.41
8011,04/09/2024 09:36:16,18.58,62.793,11.37
8012,04/09/2024 09:41:16,18.56,62.598,11.30
8013,04/09/2024 09:46:16,18.53,62.622,11.28
8014,04/09/2024 09:51:16,18.53,62.427,11.23
8015,04/09/2024 09:56:16,18.51,62.354,11.20
8016,04/09/2024 10:01:16,18.49,62.622,11.24
8017,04/09/2024 10:06:16,18.49,63.037,11.34
8018,04/09/2024 10:11:16,18.46,63.379,11.40
8019,04/09/2024 10:16:16,18.46,63.599,11.45
8020,04/09/2024 10:21:16,18.46,63.721,11.48
8021,04/09/2024 10:26:16,18.46,63.794,11.49
8022,04/09/2024 10:31:16,18.46,63.867,11.51
8023,04/09/2024 10:36:16,18.46,63.916,11.52
8024,04/09/2024 10:41:16,18.46,63.794,11.49
8025,04/09/2024 10:46:16,18.46,63.843,11.51
8026,04/09/2024 10:51:16,18.46,63.843,11.51
8027,04/09/2024 10:56:16,18.46,63.794,11.49
8028,04/09/2024 11:01:16,18.46,63.696,11.47
8029,04/09/2024 11:06:16,18.46,63.745,11.48
8030,04/09/2024 11:11:16,18.46,63.770,11.49
8031,04/09/2024 11:16:16,18.49,63.770,11.52
8032,04/09/2024 11:21:16,18.49,63.770,11.52
8033,04/09/2024 11:26:16,18.51,63.672,11.51
8034,04/09/2024 11:31:16,18.51,63.647,11.51
8035,04/09/2024 11:36:16,18.51,63.354,11.44
8036,04/09/2024 11:41:16,18.51,63.452,11.46
8037,04/09/2024 11:46:16,18.51,63.452,11.46
8038,04/09/2024 11:51:16,18.51,63.306,11.43
8039,04/09/2024 11:56:16,18.53,63.306,11.44
8040,04/09/2024 12:01:16,18.53,63.159,11.41
8041,04/09/2024 12:06:16,18.53,63.062,11.39
8042,04/09/2024 12:11:16,18.53,62.964,11.36
8043,04/09/2024 12:16:16,18.53,62.915,11.35
8044,04/09/2024 12:21:16,18.53,62.915,11.35
8045,04/09/2024 12:26:16,18.53,62.842,11.33
8046,04/09/2024 12:31:16,18.53,62.622,11.28
8047,04/09/2024 12:36:16,18.53,62.598,11.27
8048,04/09/2024 12:41:16,18.53,62.378,11.22
8049,04/09/2024 12:46:16,18.53,62.231,11.19
8050,04/09/2024 12:51:16,18.53,62.158,11.17
8051,04/09/2024 12:56:16,18.51,62.061,11.13
8052,04/09/2024 13:01:16,18.53,61.987,11.13
8053,04/09/2024 13:06:16,18.53,61.768,11.07
8054,04/09/2024 13:11:16,18.53,61.816,11.08
8055,04/09/2024 13:16:16,18.53,61.841,11.09
8056,04/09/2024 13:21:16,18.53,61.841,11.09
8057,04/09/2024 13:26:16,18.53,61.841,11.09
8058,04/09/2024 13:31:16,18.53,61.768,11.07
8059,04/09/2024 13:36:16,18.53,61.816,11.08
8060,04/09/2024 13:41:16,18.53,61.694,11.05
8061,04/09/2024 13:46:16,18.53,61.670,11.05
8062,04/09/2024 13:51:16,18.53,61.694,11.05
8063,04/09/2024 13:56:16,18.53,61.743,11.07
8064,04/09/2024 14:01:16,18.53,61.597,11.03
8065,04/09/2024 14:06:16,18.53,61.621,11.04
8066,04/09/2024 14:11:16,18.53,61.475,11.00
8067,04/09/2024 14:16:16,18.53,61.523,11.01
8068,04/09/2024 14:21:16,18.53,61.328,10.97
8069,04/09/2024 14:26:16,18.53,61.450,11.00
8070,04/09/2024 14:31:16,18.53,61.426,10.99
8071,04/09/2024 14:36:16,18.56,61.182,10.96
8072,04/09/2024 14:41:16,18.56,61.279,10.98
8073,04/09/2024 14:46:16,18.56,61.328,10.99
8074,04/09/2024 14:51:16,18.58,61.206,10.98
8075,04/09/2024 14:56:16,18.58,61.133,10.96
8076,04/09/2024 15:01:16,18.58,60.889,10.90
8077,04/09/2024 15:06:16,18.58,60.718,10.86
8078,04/09/2024 15:11:16,18.56,60.425,10.77
8079,04/09/2024 15:16:16,18.56,60.522,10.79
8080,04/09/2024 15:21:16,18.58,60.522,10.81
8081,04/09/2024 15:26:16,18.60,60.596,10.85
8082,04/09/2024 15:31:16,18.63,60.742,10.91
8083,04/09/2024 15:36:16,18.63,60.791,10.93
8084,04/09/2024 15:41:16,18.65,61.011,11.00
8085,04/09/2024 15:46:16,18.68,60.913,11.00
8086,04/09/2024 15:51:16,18.70,60.840,11.01
8087,04/09/2024 15:56:16,18.72,60.864,11.03
8088,04/09/2024 16:01:16,18.75,60.791,11.04
8089,04/09/2024 16:06:16,18.77,60.791,11.06
8090,04/09/2024 16:11:16,18.79,60.962,11.12
8091,04/09/2024 16:16:16,18.79,60.962,11.12
8092,04/09/2024 16:21:16,18.82,60.962,11.15
8093,04/09/2024 16:26:16,18.82,60.742,11.09
8094,04/09/2024 16:31:16,18.82,60.645,11.07
8095,04/09/2024 16:36:16,18.82,60.669,11.08
8096,04/09/2024 16:41:16,18.82,60.522,11.04
8097,04/09/2024 16:46:16,18.79,60.645,11.04
8098,04/09/2024 16:51:16,18.79,60.596,11.03
8099,04/09/2024 16:56:16,18.79,60.522,11.01
8100,04/09/2024 17:01:16,18.77,60.645,11.02
8101,04/09/2024 17:06:16,18.77,60.278,10.93
8102,04/09/2024 17:11:16,18.77,60.303,10.94
8103,04/09/2024 17:16:16,18.77,60.376,10.96
8104,04/09/2024 17:21:16,18.75,60.303,10.92
8105,04/09/2024 17:26:16,18.75,60.156,10.88
8106,04/09/2024 17:31:16,18.75,60.400,10.94
8107,04/09/2024 17:36:16,18.72,60.474,10.93
8108,04/09/2024 17:41:16,18.72,60.327,10.90
8109,04/09/2024 17:46:16,18.72,60.254,10.88
8110,04/09/2024 17:51:16,18.70,60.083,10.82
8111,04/09/2024 17:56:16,18.70,59.961,10.79
8112,04/09/2024 18:01:16,18.68,60.229,10.83
8113,04/09/2024 18:06:16,18.68,60.327,10.86
8114,04/09/2024 18:11:16,18.65,60.181,10.79
8115,04/09/2024 18:16:16,18.65,60.254,10.81
8116,04/09/2024 18:21:16,18.65,60.449,10.86
8117,04/09/2024 18:26:16,18.63,60.278,10.80
8118,04/09/2024 18:31:16,18.63,60.352,10.82
8119,04/09/2024 18:36:16,18.60,60.303,10.78
8120,04/09/2024 18:41:16,18.60,60.425,10.81
8121,04/09/2024 18:46:16,18.58,60.376,10.78
8122,04/09/2024 18:51:16,18.58,60.278,10.75
8123,04/09/2024 18:56:16,18.56,60.254,10.73
8124,04/09/2024 19:01:16,18.56,60.303,10.74
8125,04/09/2024 19:06:16,18.53,60.254,10.70
8126,04/09/2024 19:11:16,18.51,60.229,10.67
8127,04/09/2024 19:16:16,18.51,60.303,10.69
8128,04/09/2024 19:21:16,18.49,60.229,10.66
8129,04/09/2024 19:26:16,18.49,60.327,10.68
8130,04/09/2024 19:31:16,18.46,60.303,10.65
8131,04/09/2024 19:36:16,18.46,60.278,10.64
8132,04/09/2024 19:41:16,18.44,60.278,10.62
8133,04/09/2024 19:46:16,18.44,60.278,10.62
8134,04/09/2024 19:51:16,18.41,60.278,10.59
8135,04/09/2024 19:56:16,18.41,60.205,10.57
8136,04/09/2024 20:01:16,18.39,60.132,10.54
8137,04/09/2024 20:06:16,18.37,60.107,10.51
8138,04/09/2024 20:11:16,18.37,60.181,10.53
8139,04/09/2024 20:16:16,18.34,60.010,10.46
8140,04/09/2024 20:21:16,18.34,60.010,10.46
8141,04/09/2024 20:26:16,18.32,60.181,10.48
8142,04/09/2024 20:31:16,18.32,60.107,10.47
8143,04/09/2024 20:36:16,18.30,60.156,10.46
8144,04/09/2024 20:41:16,18.27,60.083,10.41
8145,04/09/2024 20:46:16,18.27,60.083,10.41
8146,04/09/2024 20:51:16,18.25,60.156,10.41
8147,04/09/2024 20:56:16,18.25,60.034,10.38
8148,04/09/2024 21:01:16,18.22,60.132,10.38
